9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
2
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
1
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
2
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
0
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
2
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
1
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
2
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
4
9
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
7
8
6
9
8
9
7
8
9
